Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\10.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
164.23	12.5263
164.25	12.5318
164.26	12.5371
164.28	12.5426
164.30	12.5481
164.32	12.5536
164.33	12.5590
164.35	12.5645
164.37	12.5699
164.38	12.5755
164.40	12.5808
164.42	12.5861
164.43	12.5913
164.44	12.5966
164.46	12.6018
164.48	12.6070
164.50	12.6124
164.51	12.6173
164.53	12.6225
164.55	12.6279
164.56	12.6329
164.58	12.6383
164.60	12.6434
164.62	12.6484
164.63	12.6536
164.65	12.6586
164.66	12.6637
164.68	12.6686
164.70	12.6737
164.71	12.6787
164.73	12.6838
164.75	12.6888
164.76	12.6938
164.78	12.6990
164.80	12.7042
164.81	12.7093
164.83	12.7144
164.85	12.7195
164.86	12.7246
164.88	12.7297
164.90	12.7348
164.92	12.7398
164.93	12.7450
164.95	12.7499
164.97	12.7551
164.98	12.7602
165.00	12.7655
165.01	12.7706
165.03	12.7760
165.05	12.7811
165.06	12.7862
165.08	12.7914
165.10	12.7964
165.11	12.8014
165.13	12.8062
165.15	12.8112
165.16	12.8163
165.18	12.8216
165.19	12.8266
165.21	12.8319
165.23	12.8369
165.24	12.8419
165.26	12.8469
165.28	12.8521
165.30	12.8572
165.31	12.8621
165.33	12.8670
165.35	12.8719
165.36	12.8769
165.38	12.8818
165.40	12.8867
165.41	12.8918
165.43	12.8966
165.44	12.9015
165.46	12.9066
165.48	12.9113
165.50	12.9161
165.51	12.9208
165.53	12.9258
165.55	12.9302
165.56	12.9350
165.58	12.9397
165.60	12.9443
165.61	12.9493
165.63	12.9537
165.65	12.9583
165.66	12.9630
165.68	12.9675
165.69	12.9721
165.71	12.9765
165.73	12.9810
165.75	12.9855
165.76	12.9901
165.78	12.9946
165.80	12.9991
165.81	13.0036
165.83	13.0081
165.85	13.0124
165.86	13.0167
165.88	13.0212
165.89	13.0254
165.91	13.0295
165.93	13.0340
165.94	13.0381
165.96	13.0424
165.98	13.0467
166.00	13.0507
166.01	13.0549
166.03	13.0592
166.05	13.0633
166.06	13.0673
166.08	13.0715
166.10	13.0753
166.11	13.0793
166.13	13.0832
166.14	13.0869
166.16	13.0908
166.18	13.0946
166.19	13.0985
166.21	13.1023
166.23	13.1062
166.25	13.1096
166.26	13.1135
166.28	13.1171
166.30	13.1207
166.31	13.1244
166.33	13.1279
166.34	13.1313
166.35	13.1347
166.37	13.1382
166.39	13.1416
166.41	13.1451
166.43	13.1484
166.44	13.1515
166.46	13.1549
166.47	13.1580
166.49	13.1610
166.51	13.1641
166.53	13.1671
166.54	13.1702
166.56	13.1732
166.58	13.1762
166.59	13.1791
166.61	13.1821
166.63	13.1849
166.64	13.1878
166.66	13.1904
166.68	13.1930
166.69	13.1957
166.71	13.1983
166.72	13.2009
166.74	13.2033
166.76	13.2060
166.78	13.2086
166.79	13.2111
166.81	13.2134
166.83	13.2159
166.84	13.2185
166.86	13.2208
166.88	13.2233
166.89	13.2254
166.90	13.2278
166.93	13.2301
166.94	13.2322
166.96	13.2345
166.97	13.2367
167.00	13.2388
167.01	13.2411
167.03	13.2431
167.04	13.2451
167.06	13.2472
167.07	13.2491
167.09	13.2511
167.10	13.2530
167.13	13.2548
167.14	13.2566
167.16	13.2583
167.18	13.2600
167.19	13.2616
167.20	13.2635
167.22	13.2650
167.24	13.2665
167.25	13.2682
167.28	13.2696
167.29	13.2711
167.31	13.2725
167.33	13.2739
167.34	13.2750
167.36	13.2764
167.38	13.2776
167.39	13.2789
167.41	13.2799
167.42	13.2811
167.44	13.2822
167.46	13.2833
167.47	13.2844
167.49	13.2852
167.50	13.2862
167.53	13.2870
167.54	13.2877
167.56	13.2883
167.58	13.2891
167.59	13.2896
167.61	13.2904
167.63	13.2909
167.64	13.2913
167.66	13.2912
167.68	13.2916
167.69	13.2917
167.70	13.2919
167.72	13.2919
167.74	13.2919
167.75	13.2919
167.77	13.2919
167.79	13.2917
167.81	13.2916
167.82	13.2915
167.84	13.2910
167.86	13.2907
167.88	13.2902
167.89	13.2896
167.91	13.2890
167.93	13.2882
167.94	13.2874
167.95	13.2865
167.97	13.2857
167.99	13.2845
168.00	13.2834
168.02	13.2822
168.04	13.2809
168.05	13.2793
168.07	13.2781
168.09	13.2764
168.11	13.2749
168.12	13.2731
168.14	13.2713
168.16	13.2695
168.17	13.2675
168.19	13.2657
168.20	13.2637
168.22	13.2617
168.24	13.2597
168.25	13.2577
168.27	13.2553
168.29	13.2532
168.30	13.2510
168.32	13.2487
168.34	13.2463
168.35	13.2441
168.38	13.2417
168.39	13.2393
168.40	13.2368
168.42	13.2343
168.44	13.2317
168.45	13.2289
168.47	13.2265
168.49	13.2234
168.51	13.2207
168.53	13.2179
168.54	13.2148
168.55	13.2117
168.58	13.2090
168.59	13.2059
168.61	13.2027
168.63	13.1996
168.65	13.1963
168.66	13.1928
168.68	13.1894
168.69	13.1855
168.71	13.1819
168.72	13.1783
168.74	13.1743
168.76	13.1704
168.78	13.1665
168.79	13.1625
168.81	13.1586
168.82	13.1545
168.84	13.1501
168.85	13.1458
168.88	13.1417
168.90	13.1373
168.91	13.1328
168.93	13.1281
168.94	13.1235
168.95	13.1189
168.97	13.1141
168.99	13.1091
169.01	13.1041
169.03	13.0990
169.04	13.0940
169.05	13.0887
169.08	13.0833
169.09	13.0777
169.10	13.0724
169.12	13.0668
169.14	13.0611
169.15	13.0553
169.17	13.0496
169.19	13.0434
169.20	13.0375
169.22	13.0314
169.24	13.0250
169.25	13.0186
169.27	13.0120
169.29	13.0055
169.31	12.9987
169.33	12.9920
169.34	12.9849
169.36	12.9778
169.37	12.9707
169.39	12.9634
169.40	12.9561
169.42	12.9488
169.44	12.9411
169.46	12.9335
169.47	12.9255
169.49	12.9176
169.51	12.9094
169.52	12.9013
169.54	12.8929
169.55	12.8847
169.57	12.8762
169.59	12.8676
169.60	12.8588
169.62	12.8501
169.64	12.8408
169.66	12.8318
169.68	12.8225
169.69	12.8131
169.71	12.8038
169.72	12.7940
169.74	12.7841
169.76	12.7741
169.77	12.7643
169.79	12.7543
169.80	12.7441
169.82	12.7337
169.84	12.7232
169.86	12.7126
169.87	12.7018
169.89	12.6908
169.90	12.6796
169.92	12.6685
169.94	12.6573
169.95	12.6458
169.97	12.6344
169.99	12.6224
170.00	12.6107
170.02	12.5987
170.04	12.5864
170.05	12.5741
170.07	12.5616
170.09	12.5490
170.10	12.5364
170.12	12.5235
170.14	12.5105
170.15	12.4975
170.18	12.4843
170.19	12.4707
170.20	12.4573
170.22	12.4436
170.24	12.4298
170.26	12.4157
170.27	12.4018
170.29	12.3877
170.30	12.3735
170.32	12.3592
170.34	12.3448
170.35	12.3300
170.37	12.3153
170.39	12.3006
170.40	12.2857
170.42	12.2707
170.44	12.2554
170.45	12.2401
170.47	12.2247
170.49	12.2092
170.50	12.1935
170.53	12.1778
170.53	12.1619
170.56	12.1460
170.58	12.1299
170.60	12.1139
170.61	12.0978
170.62	12.0812
170.63	12.0648
170.66	12.0484
170.67	12.0317
170.69	12.0150
170.70	11.9984
170.72	11.9816
170.74	11.9648
170.75	11.9478
170.77	11.9309
170.79	11.9139
170.80	11.8970
170.82	11.8799
170.84	11.8625
170.85	11.8451
170.87	11.8278
170.89	11.8106
170.90	11.7933
170.92	11.7757
170.94	11.7581
170.95	11.7405
170.97	11.7229
170.99	11.7055
171.00	11.6878
171.02	11.6703
171.04	11.6527
171.05	11.6352
171.07	11.6176
171.09	11.6001
171.10	11.5825
171.12	11.5648
171.14	11.5474
171.15	11.5299
171.17	11.5126
171.18	11.4954
171.20	11.4782
171.22	11.4611
171.24	11.4440
171.25	11.4269
171.27	11.4099
171.29	11.3930
171.30	11.3761
171.32	11.3592
171.33	11.3424
171.35	11.3259
171.37	11.3091
171.39	11.2929
171.40	11.2764
171.42	11.2604
171.43	11.2445
171.45	11.2286
171.47	11.2128
171.48	11.1972
171.50	11.1818
171.52	11.1661
171.54	11.1508
171.55	11.1359
171.57	11.1206
171.59	11.1059
171.60	11.0913
171.62	11.0769
171.64	11.0627
171.65	11.0486
171.67	11.0345
171.68	11.0205
171.70	11.0068
171.72	10.9930
171.74	10.9797
171.75	10.9665
171.77	10.9535
171.78	10.9405
171.80	10.9277
171.82	10.9154
171.84	10.9028
171.85	10.8907
171.87	10.8786
171.88	10.8666
171.90	10.8550
171.92	10.8434
171.94	10.8320
171.95	10.8209
171.97	10.8099
171.98	10.7990
172.00	10.7884
172.02	10.7777
172.03	10.7675
172.05	10.7572
172.07	10.7473
172.08	10.7373
172.10	10.7276
172.12	10.7179
172.14	10.7087
172.15	10.6994
172.17	10.6905
172.19	10.6818
172.20	10.6733
172.22	10.6650
172.23	10.6569
172.25	10.6488
172.27	10.6409
172.28	10.6328
172.30	10.6252
172.32	10.6177
172.34	10.6101
172.35	10.6030
172.37	10.5957
172.38	10.5892
172.40	10.5825
172.42	10.5761
172.43	10.5699
172.45	10.5638
172.47	10.5573
172.48	10.5513
172.50	10.5453
172.52	10.5394
172.53	10.5337
172.55	10.5284
172.57	10.5231
172.58	10.5181
172.60	10.5130
172.62	10.5080
172.64	10.5032
172.65	10.4986
172.67	10.4939
172.68	10.4893
172.70	10.4850
172.72	10.4806
172.73	10.4762
172.75	10.4722
172.77	10.4680
172.79	10.4643
172.80	10.4605
172.82	10.4568
172.83	10.4532
172.85	10.4498
172.87	10.4461
172.88	10.4431
172.90	10.4397
172.92	10.4367
172.93	10.4336
172.95	10.4307
172.97	10.4278
172.99	10.4251
173.00	10.4224
173.01	10.4200
173.03	10.4174
173.05	10.4151
173.07	10.4127
173.08	10.4104
173.10	10.4083
173.12	10.4062
173.13	10.4042
173.15	10.4023
173.17	10.4003
173.18	10.3985
173.20	10.3967
173.22	10.3948
173.23	10.3936
173.25	10.3921
173.26	10.3905
173.28	10.3891
173.30	10.3878
173.32	10.3866
173.33	10.3854
173.35	10.3843
173.36	10.3834
173.38	10.3824
173.40	10.3814
173.42	10.3807
173.43	10.3797
173.45	10.3791
173.47	10.3782
173.48	10.3776
173.50	10.3767
173.52	10.3761
173.53	10.3755
173.55	10.3748
173.56	10.3742
173.58	10.3739
173.60	10.3736
173.62	10.3731
173.63	10.3727
173.65	10.3723
173.67	10.3718
173.68	10.3714
173.69	10.3711
173.71	10.3708
173.73	10.3705
173.75	10.3702
173.77	10.3701
173.79	10.3702
173.80	10.3702
173.82	10.3702
173.83	10.3701
173.85	10.3706
173.86	10.3705
173.88	10.3708
173.90	10.3709
173.92	10.3710
173.93	10.3713
173.94	10.3715
173.97	10.3719
173.98	10.3719
174.00	10.3722
174.01	10.3722
174.03	10.3723
174.05	10.3724
174.06	10.3724
174.08	10.3725
174.10	10.3725
174.12	10.3724
174.13	10.3721
174.15	10.3719
174.16	10.3717
174.18	10.3716
174.19	10.3714
174.21	10.3712
174.22	10.3709
174.24	10.3707
174.26	10.3703
174.28	10.3700
174.30	10.3698
174.31	10.3693
174.33	10.3690
174.35	10.3687
174.36	10.3684
174.38	10.3680
174.40	10.3681
174.41	10.3680
174.43	10.3681
174.45	10.3680
174.46	10.3681
174.48	10.3681
174.50	10.3680
174.51	10.3680
174.53	10.3681
174.54	10.3684
174.56	10.3688
174.58	10.3692
174.60	10.3696
174.61	10.3701
174.63	10.3707
174.65	10.3710
174.66	10.3715
174.68	10.3720
174.69	10.3725
174.71	10.3729
174.73	10.3733
174.75	10.3740
174.76	10.3747
174.78	10.3754
174.80	10.3762
174.81	10.3770
174.83	10.3776
174.84	10.3784
174.86	10.3793
174.88	10.3805
174.90	10.3812
174.91	10.3822
174.93	10.3834
174.94	10.3844
174.96	10.3853
174.98	10.3864
175.00	10.3874
175.01	10.3885
175.03	10.3897
175.04	10.3910
175.06	10.3920
175.08	10.3931
175.09	10.3940
175.11	10.3949
175.13	10.3962
175.15	10.3975
175.16	10.3985
175.18	10.3998
175.19	10.4010
175.21	10.4022
175.23	10.4036
175.25	10.4047
175.26	10.4058
175.28	10.4071
175.30	10.4082
175.31	10.4096
175.33	10.4107
175.35	10.4120
175.36	10.4137
175.38	10.4150
175.40	10.4164
175.41	10.4176
175.43	10.4190
175.44	10.4204
175.46	10.4217
175.47	10.4231
175.50	10.4244
175.51	10.4258
175.53	10.4270
175.55	10.4282
175.56	10.4296
175.58	10.4311
175.59	10.4325
175.61	10.4339
175.63	10.4352
175.64	10.4365
175.66	10.4377
175.68	10.4391
175.69	10.4403
175.71	10.4414
175.72	10.4426
175.75	10.4440
175.77	10.4451
175.78	10.4465
175.80	10.4478
175.81	10.4489
175.83	10.4501
175.85	10.4514
175.86	10.4529
175.88	10.4541
175.90	10.4551
175.91	10.4564
175.93	10.4579
175.94	10.4590
175.96	10.4604
175.97	10.4617
175.99	10.4631
176.01	10.4645
176.03	10.4658
176.04	10.4669
176.06	10.4682
176.08	10.4698
176.10	10.4710
176.11	10.4724
176.13	10.4738
176.14	10.4751
176.16	10.4765
176.18	10.4781
176.19	10.4794
176.21	10.4809
176.22	10.4823
176.24	10.4835
176.26	10.4847
176.28	10.4862
176.29	10.4875
176.31	10.4888
176.33	10.4901
176.35	10.4914
176.36	10.4929
176.38	10.4942
176.40	10.4955
176.41	10.4969
176.43	10.4985
176.44	10.4998
176.46	10.5010
176.47	10.5023
176.49	10.5034
176.51	10.5048
176.53	10.5060
176.54	10.5072
176.56	10.5087
176.57	10.5100
176.59	10.5114
176.61	10.5125
176.63	10.5140
176.64	10.5153
176.66	10.5166
176.68	10.5178
176.69	10.5190
176.71	10.5202
176.72	10.5213
176.74	10.5227
176.76	10.5242
176.78	10.5254
176.79	10.5268
176.81	10.5283
176.83	10.5296
176.84	10.5308
176.86	10.5321
176.88	10.5334
176.90	10.5346
176.91	10.5360
176.92	10.5372
176.94	10.5385
176.96	10.5399
176.97	10.5413
176.99	10.5426
177.00	10.5440
177.02	10.5454
177.04	10.5466
177.06	10.5479
177.08	10.5492
177.09	10.5503
177.11	10.5517
177.13	10.5531
177.15	10.5544
177.16	10.5558
177.18	10.5571
177.19	10.5585
177.21	10.5598
177.22	10.5609
177.24	10.5622
177.26	10.5634
177.27	10.5647
177.29	10.5659
177.31	10.5672
177.33	10.5684
177.34	10.5694
177.36	10.5708
177.38	10.5721
177.39	10.5734
177.40	10.5747
177.42	10.5761
177.44	10.5774
177.46	10.5785
177.47	10.5799
177.49	10.5810
177.51	10.5821
177.53	10.5836
177.54	10.5849
177.56	10.5864
177.58	10.5877
177.60	10.5890
177.60	10.5903
177.63	10.5916
177.64	10.5930
177.65	10.5939
177.67	10.5952
177.69	10.5964
177.71	10.5977
177.72	10.5990
177.74	10.6003
177.76	10.6019
177.77	10.6032
177.79	10.6044
177.80	10.6053
177.82	10.6065
177.84	10.6073
177.86	10.6086
177.88	10.6097
177.89	10.6109
177.90	10.6123
177.93	10.6135
177.94	10.6148
177.96	10.6162
177.97	10.6178
177.99	10.6190
178.00	10.6203
178.02	10.6215
178.04	10.6226
178.05	10.6240
178.07	10.6253
178.09	10.6263
178.10	10.6276
178.12	10.6288
178.14	10.6302
178.15	10.6313
178.17	10.6327
178.19	10.6341
178.20	10.6353
178.22	10.6367
178.24	10.6379
178.26	10.6392
178.28	10.6406
178.29	10.6416
178.30	10.6429
178.32	10.6442
178.34	10.6454
178.36	10.6468
178.37	10.6480
178.39	10.6493
178.40	10.6504
178.42	10.6517
178.43	10.6528
178.45	10.6540
178.47	10.6552
178.49	10.6565
178.50	10.6575
178.52	10.6590
178.54	10.6602
178.55	10.6616
178.57	10.6629
178.59	10.6643
178.60	10.6656
178.62	10.6669
178.64	10.6681
178.66	10.6693
178.68	10.6705
178.69	10.6718
178.70	10.6730
178.72	10.6744
178.74	10.6758
178.75	10.6772
178.77	10.6784
178.79	10.6797
178.80	10.6810
178.82	10.6823
178.84	10.6834
178.85	10.6847
178.87	10.6860
178.89	10.6874
178.90	10.6885
178.92	10.6900
178.93	10.6911
178.95	10.6925
178.97	10.6936
178.99	10.6948
179.00	10.6960
179.02	10.6974
179.04	10.6986
179.06	10.6999
179.07	10.7010
179.09	10.7022
179.10	10.7034
179.12	10.7047
179.14	10.7058
179.15	10.7073
179.17	10.7084
179.19	10.7095
179.20	10.7107
179.22	10.7117
179.23	10.7128
179.25	10.7141
179.27	10.7150
179.29	10.7160
179.30	10.7172
179.32	10.7182
179.33	10.7194
179.35	10.7204
179.37	10.7215
179.38	10.7228
179.40	10.7239
179.42	10.7251
179.44	10.7261
179.45	10.7274
179.47	10.7283
179.49	10.7294
179.50	10.7306
179.52	10.7317
179.54	10.7331
179.55	10.7345
179.57	10.7356
179.58	10.7368
179.60	10.7378
179.62	10.7391
179.64	10.7403
179.65	10.7414
179.67	10.7427
179.69	10.7441
179.70	10.7452
179.72	10.7464
179.73	10.7477
179.75	10.7489
179.77	10.7502
179.79	10.7514
179.80	10.7526
179.82	10.7538
179.83	10.7551
179.85	10.7565
179.87	10.7578
179.88	10.7593
179.90	10.7608
179.92	10.7621
179.94	10.7634
179.95	10.7647
179.97	10.7658
179.98	10.7671
180.00	10.7682
180.02	10.7696
180.03	10.7705
180.05	10.7719
180.07	10.7732
180.08	10.7745
180.10	10.7757
180.12	10.7770
180.14	10.7782
180.15	10.7794
180.17	10.7806
180.18	10.7818
180.20	10.7829
180.22	10.7842
180.24	10.7854
180.25	10.7869
180.27	10.7880
180.28	10.7893
180.30	10.7908
180.32	10.7920
180.33	10.7930
180.35	10.7942
180.36	10.7956
180.38	10.7970
180.40	10.7982
180.42	10.7993
180.44	10.8006
180.45	10.8021
180.47	10.8031
180.48	10.8045
180.50	10.8056
180.52	10.8067
180.53	10.8081
180.55	10.8094
180.57	10.8108
180.58	10.8120
180.60	10.8131
180.62	10.8142
180.63	10.8154
180.65	10.8166
180.67	10.8177
180.68	10.8187
180.70	10.8199
180.72	10.8210
180.73	10.8221
180.75	10.8231
180.77	10.8243
180.78	10.8252
180.80	10.8264
180.82	10.8275
180.83	10.8285
180.85	10.8294
180.87	10.8305
180.88	10.8315
180.90	10.8330
180.92	10.8342
180.94	10.8354
180.95	10.8365
180.96	10.8377
180.98	10.8389
181.00	10.8401
181.02	10.8410
181.03	10.8422
181.05	10.8432
181.06	10.8443
181.08	10.8455
181.10	10.8467
181.12	10.8479
181.13	10.8490
181.15	10.8499
181.17	10.8511
181.18	10.8521
181.20	10.8534
181.22	10.8545
181.23	10.8555
181.25	10.8567
181.26	10.8578
181.28	10.8589
181.30	10.8604
181.32	10.8616
181.33	10.8629
181.35	10.8641
181.37	10.8652
181.38	10.8663
181.40	10.8675
181.42	10.8687
181.43	10.8699
181.44	10.8710
181.46	10.8722
181.48	10.8735
181.50	10.8748
181.52	10.8760
181.53	10.8776
181.55	10.8788
181.57	10.8800
181.58	10.8814
181.60	10.8826
181.62	10.8838
181.63	10.8851
181.65	10.8865
181.66	10.8875
181.68	10.8889
181.69	10.8900
181.71	10.8914
181.73	10.8928
181.75	10.8941
181.76	10.8953
181.78	10.8967
181.80	10.8982
181.81	10.8992
181.83	10.9004
181.85	10.9018
181.86	10.9030
181.88	10.9043
181.89	10.9058
181.91	10.9070
181.93	10.9082
181.94	10.9097
181.96	10.9109
181.97	10.9122
182.00	10.9133
182.01	10.9144
182.03	10.9157
182.05	10.9169
182.06	10.9180
182.08	10.9192
182.10	10.9207
182.11	10.9221
182.13	10.9232
182.15	10.9245
182.16	10.9258
182.18	10.9270
182.19	10.9284
182.21	10.9293
182.23	10.9305
182.25	10.9318
182.26	10.9328
182.28	10.9340
182.30	10.9354
182.31	10.9366
182.33	10.9377
182.35	10.9391
182.36	10.9402
182.38	10.9415
182.40	10.9426
182.41	10.9436
182.43	10.9447
182.44	10.9459
182.46	10.9470
182.48	10.9483
182.50	10.9493
182.51	10.9504
182.53	10.9519
182.54	10.9532
182.56	10.9542
182.58	10.9557
182.59	10.9569
182.61	10.9579
182.63	10.9592
182.64	10.9603
182.66	10.9617
182.68	10.9628
182.69	10.9639
182.71	10.9652
182.72	10.9665
182.75	10.9676
182.76	10.9689
182.78	10.9702
182.79	10.9712
182.81	10.9723
182.83	10.9736
182.85	10.9746
182.86	10.9758
182.88	10.9767
182.89	10.9780
182.90	10.9792
182.92	10.9805
182.94	10.9816
182.96	10.9828
182.97	10.9843
182.99	10.9854
183.01	10.9866
183.02	10.9878
183.04	10.9892
183.06	10.9903
183.08	10.9919
183.09	10.9933
183.11	10.9945
183.12	10.9957
183.14	10.9968
183.16	10.9979
183.17	10.9990
183.19	11.0001
183.20	11.0014
183.22	11.0028
183.24	11.0037
183.25	11.0049
183.28	11.0060
183.29	11.0073
183.30	11.0083
183.33	11.0096
183.34	11.0108
183.36	11.0120
183.38	11.0130
183.39	11.0140
183.41	11.0152
183.42	11.0164
183.44	11.0175
183.46	11.0187
183.47	11.0200
183.49	11.0213
183.50	11.0225
183.52	11.0238
183.54	11.0250
183.55	11.0262
183.58	11.0276
183.59	11.0287
183.61	11.0300
183.63	11.0314
183.64	11.0325
183.65	11.0336
183.67	11.0348
183.69	11.0361
183.71	11.0375
183.72	11.0390
183.75	11.0403
183.76	11.0415
183.78	11.0428
183.79	11.0441
183.80	11.0451
183.82	11.0464
183.84	11.0476
183.86	11.0488
183.88	11.0500
183.89	11.0513
183.90	11.0526
183.92	11.0538
183.94	11.0551
183.95	11.0562
183.97	11.0573
183.99	11.0587
184.00	11.0599
184.02	11.0611
184.04	11.0623
184.06	11.0636
184.08	11.0649
184.09	11.0660
184.10	11.0673
184.12	11.0686
184.14	11.0700
184.16	11.0711
184.18	11.0722
184.19	11.0734
184.21	11.0745
184.22	11.0757
184.24	11.0769
184.25	11.0781
184.27	11.0793
184.29	11.0805
184.30	11.0816
184.33	11.0828
184.34	11.0841
184.36	11.0852
184.38	11.0866
184.39	11.0880
184.41	11.0890
184.42	11.0902
184.44	11.0914
184.46	11.0925
184.47	11.0938
184.49	11.0949
184.50	11.0961
184.52	11.0974
184.54	11.0988
184.56	11.1000
184.58	11.1014
184.59	11.1028
184.60	11.1037
184.62	11.1051
184.64	11.1064
184.65	11.1074
184.67	11.1087
184.69	11.1101
184.71	11.1112
184.72	11.1125
184.74	11.1136
184.76	11.1147
184.77	11.1159
184.79	11.1172
184.80	11.1184
184.82	11.1197
184.84	11.1211
184.86	11.1226
184.88	11.1241
184.89	11.1255
184.91	11.1271
184.92	11.1283
184.94	11.1298
184.95	11.1309
184.97	11.1322
184.99	11.1334
185.01	11.1347
185.02	11.1358
185.04	11.1372
185.05	11.1385
185.07	11.1398
185.09	11.1412
185.10	11.1423
185.12	11.1436
185.14	11.1450
185.15	11.1464
185.17	11.1475
185.19	11.1488
185.20	11.1502
185.22	11.1513
185.24	11.1525
185.26	11.1538
185.27	11.1551
185.29	11.1563
185.30	11.1575
185.32	11.1587
185.34	11.1599
185.35	11.1610
185.37	11.1623
185.39	11.1637
185.40	11.1646
185.42	11.1657
185.44	11.1668
185.45	11.1681
185.47	11.1695
185.49	11.1705
185.51	11.1720
185.52	11.1734
185.54	11.1747
185.55	11.1759
185.57	11.1769
185.59	11.1781
185.60	11.1793
185.63	11.1802
185.64	11.1814
185.66	11.1826
185.67	11.1839
185.69	11.1850
185.70	11.1863
185.72	11.1876
185.74	11.1888
185.75	11.1899
185.77	11.1912
185.79	11.1922
185.80	11.1934
185.82	11.1947
185.84	11.1958
185.85	11.1969
185.87	11.1982
185.89	11.1994
185.90	11.2005
185.92	11.2017
185.94	11.2027
185.95	11.2039
185.97	11.2050
185.99	11.2062
186.00	11.2072
186.02	11.2085
186.03	11.2096
186.05	11.2107
186.07	11.2120
186.09	11.2133
186.10	11.2145
186.12	11.2156
186.14	11.2168
186.15	11.2181
186.17	11.2193
186.19	11.2205
186.20	11.2217
186.22	11.2230
186.24	11.2241
186.25	11.2255
186.27	11.2268
186.29	11.2278
186.30	11.2290
186.32	11.2301
186.34	11.2312
186.35	11.2326
186.37	11.2338
186.39	11.2348
186.41	11.2360
186.43	11.2373
186.44	11.2387
186.45	11.2399
186.47	11.2414
186.49	11.2426
186.50	11.2440
186.52	11.2453
186.54	11.2465
186.55	11.2476
186.58	11.2488
186.59	11.2497
186.60	11.2509
186.62	11.2523
186.64	11.2534
186.65	11.2549
186.67	11.2562
186.69	11.2573
186.71	11.2587
186.72	11.2599
186.74	11.2612
186.76	11.2624
186.77	11.2637
186.79	11.2649
186.80	11.2662
186.82	11.2675
186.84	11.2688
186.85	11.2701
186.87	11.2716
186.89	11.2729
186.90	11.2742
186.92	11.2757
186.93	11.2770
186.95	11.2783
186.97	11.2798
186.99	11.2807
187.00	11.2818
187.02	11.2832
187.04	11.2846
187.05	11.2859
187.07	11.2874
187.09	11.2886
187.10	11.2899
187.13	11.2912
187.14	11.2924
187.16	11.2936
187.18	11.2950
187.19	11.2963
187.20	11.2977
187.22	11.2989
187.24	11.3005
187.25	11.3020
187.27	11.3033
187.29	11.3044
187.30	11.3057
187.32	11.3070
187.33	11.3082
187.35	11.3094
187.38	11.3105
187.39	11.3119
187.40	11.3129
187.42	11.3139
187.44	11.3151
187.45	11.3161
187.47	11.3173
187.49	11.3184
187.50	11.3198
187.52	11.3207
187.54	11.3217
187.56	11.3228
187.57	11.3238
187.59	11.3251
187.60	11.3262
187.62	11.3273
187.64	11.3284
187.65	11.3295
187.67	11.3309
187.69	11.3319
187.70	11.3329
187.72	11.3341
187.73	11.3351
187.75	11.3362
187.77	11.3373
187.79	11.3383
187.80	11.3395
187.82	11.3406
187.84	11.3417
187.85	11.3429
187.87	11.3441
187.88	11.3452
187.90	11.3464
187.92	11.3475
187.94	11.3486
187.95	11.3494
187.97	11.3504
187.99	11.3516
188.00	11.3526
188.02	11.3543
188.04	11.3555
188.05	11.3567
188.07	11.3580
188.08	11.3593
188.10	11.3606
188.12	11.3618
188.13	11.3630
188.15	11.3642
188.17	11.3654
188.18	11.3666
188.20	11.3680
188.22	11.3691
188.24	11.3704
188.25	11.3717
188.27	11.3732
188.28	11.3743
188.30	11.3755
188.33	11.3767
188.34	11.3780
188.35	11.3793
188.37	11.3808
188.39	11.3820
188.40	11.3833
188.42	11.3846
188.43	11.3860
188.45	11.3873
188.47	11.3886
188.48	11.3901
188.50	11.3913
188.52	11.3925
188.54	11.3934
188.55	11.3946
188.57	11.3960
188.58	11.3973
188.60	11.3985
188.62	11.3998
188.64	11.4011
188.65	11.4024
188.67	11.4037
188.68	11.4049
188.70	11.4062
188.72	11.4073
188.74	11.4086
188.75	11.4097
188.77	11.4108
188.79	11.4120
188.80	11.4134
188.82	11.4147
188.84	11.4161
188.85	11.4174
188.87	11.4188
188.89	11.4200
188.90	11.4212
188.92	11.4226
188.94	11.4235
188.95	11.4249
188.97	11.4261
188.99	11.4275
189.00	11.4288
189.02	11.4302
189.04	11.4315
189.05	11.4329
189.06	11.4341
189.08	11.4354
189.10	11.4366
189.12	11.4380
189.13	11.4391
189.15	11.4404
189.17	11.4418
189.19	11.4431
189.20	11.4443
189.22	11.4458
189.23	11.4471
189.25	11.4486
189.27	11.4498
189.28	11.4508
189.30	11.4523
189.32	11.4533
189.33	11.4545
189.35	11.4557
189.37	11.4570
189.39	11.4583
189.40	11.4598
189.42	11.4612
189.43	11.4626
189.45	11.4639
189.47	11.4652
189.48	11.4664
189.50	11.4675
189.52	11.4690
189.53	11.4701
189.55	11.4713
189.57	11.4726
189.58	11.4739
189.60	11.4753
189.62	11.4767
189.64	11.4779
189.65	11.4791
189.67	11.4804
189.68	11.4818
189.70	11.4830
189.72	11.4843
189.74	11.4857
189.75	11.4870
189.77	11.4884
189.79	11.4896
189.80	11.4910
189.82	11.4924
189.84	11.4937
189.85	11.4949
189.87	11.4965
189.89	11.4976
189.90	11.4989
189.92	11.5001
189.93	11.5012
189.95	11.5023
189.97	11.5034
