Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\chunPP.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
112.11	6.9167
112.13	6.9177
112.14	6.9189
112.16	6.9201
112.18	6.9209
112.20	6.9218
112.21	6.9228
112.23	6.9237
112.24	6.9248
112.26	6.9257
112.28	6.9265
112.29	6.9275
112.30	6.9283
112.33	6.9291
112.34	6.9301
112.36	6.9310
112.38	6.9320
112.40	6.9330
112.41	6.9340
112.43	6.9350
112.44	6.9359
112.46	6.9367
112.48	6.9375
112.49	6.9387
112.51	6.9395
112.53	6.9405
112.55	6.9413
112.56	6.9421
112.58	6.9429
112.60	6.9436
112.61	6.9447
112.63	6.9456
112.64	6.9464
112.66	6.9475
112.68	6.9484
112.69	6.9495
112.70	6.9505
112.73	6.9516
112.74	6.9526
112.75	6.9535
112.78	6.9544
112.79	6.9552
112.81	6.9561
112.83	6.9570
112.84	6.9581
112.86	6.9591
112.88	6.9602
112.89	6.9614
112.90	6.9625
112.93	6.9636
112.94	6.9645
112.96	6.9655
112.98	6.9663
112.99	6.9669
113.00	6.9678
113.03	6.9686
113.04	6.9695
113.06	6.9703
113.07	6.9712
113.09	6.9723
113.10	6.9732
113.12	6.9742
113.14	6.9751
113.16	6.9760
113.18	6.9771
113.20	6.9782
113.21	6.9792
113.23	6.9802
113.24	6.9812
113.26	6.9820
113.28	6.9829
113.30	6.9838
113.31	6.9845
113.33	6.9858
113.34	6.9867
113.36	6.9876
113.37	6.9886
113.39	6.9896
113.41	6.9904
113.43	6.9913
113.44	6.9925
113.46	6.9933
113.48	6.9945
113.49	6.9954
113.51	6.9962
113.53	6.9972
113.54	6.9982
113.55	6.9990
113.58	6.9999
113.59	7.0008
113.60	7.0018
113.63	7.0026
113.64	7.0037
113.66	7.0045
113.68	7.0054
113.69	7.0063
113.70	7.0071
113.72	7.0082
113.74	7.0089
113.75	7.0099
113.78	7.0107
113.79	7.0114
113.80	7.0121
113.83	7.0129
113.84	7.0138
113.85	7.0146
113.87	7.0156
113.89	7.0165
113.90	7.0173
113.93	7.0181
113.94	7.0189
113.96	7.0199
113.98	7.0205
113.99	7.0213
114.01	7.0222
114.03	7.0229
114.04	7.0239
114.05	7.0249
114.08	7.0259
114.09	7.0267
114.11	7.0279
114.13	7.0288
114.14	7.0300
114.16	7.0309
114.17	7.0320
114.19	7.0331
114.21	7.0340
114.23	7.0350
114.24	7.0358
114.26	7.0367
114.28	7.0377
114.29	7.0386
114.31	7.0397
114.33	7.0407
114.34	7.0418
114.35	7.0431
114.37	7.0444
114.39	7.0455
114.41	7.0467
114.42	7.0477
114.44	7.0489
114.46	7.0500
114.47	7.0510
114.49	7.0519
114.50	7.0527
114.52	7.0539
114.54	7.0549
114.56	7.0560
114.58	7.0569
114.59	7.0579
114.60	7.0588
114.62	7.0599
114.63	7.0608
114.65	7.0620
114.67	7.0629
114.69	7.0639
114.71	7.0647
114.72	7.0656
114.74	7.0666
114.76	7.0674
114.78	7.0683
114.80	7.0691
114.81	7.0702
114.83	7.0710
114.85	7.0720
114.86	7.0730
114.88	7.0738
114.89	7.0749
114.91	7.0759
114.93	7.0770
114.94	7.0776
114.95	7.0788
114.97	7.0796
114.99	7.0805
115.01	7.0814
115.03	7.0823
115.04	7.0830
115.05	7.0839
115.07	7.0848
115.09	7.0857
115.10	7.0868
115.12	7.0877
115.14	7.0889
115.15	7.0899
115.17	7.0911
115.19	7.0921
115.21	7.0931
115.23	7.0942
115.24	7.0951
115.25	7.0961
115.27	7.0970
115.28	7.0977
115.30	7.0986
115.32	7.0994
115.34	7.1003
115.35	7.1015
115.37	7.1028
115.39	7.1040
115.40	7.1051
115.42	7.1064
115.44	7.1073
115.45	7.1083
115.47	7.1093
115.49	7.1105
115.50	7.1116
115.52	7.1127
115.54	7.1136
115.55	7.1145
115.57	7.1154
115.59	7.1165
115.60	7.1174
115.62	7.1184
115.64	7.1197
115.65	7.1206
115.67	7.1217
115.69	7.1227
115.70	7.1237
115.72	7.1247
115.74	7.1256
115.76	7.1263
115.77	7.1273
115.79	7.1281
115.80	7.1292
115.82	7.1303
115.84	7.1313
115.85	7.1322
115.87	7.1336
115.89	7.1346
115.90	7.1358
115.92	7.1366
115.94	7.1375
115.95	7.1384
115.97	7.1393
115.99	7.1404
116.01	7.1412
116.03	7.1420
116.04	7.1431
116.06	7.1440
116.07	7.1449
116.09	7.1458
116.10	7.1466
116.12	7.1477
116.14	7.1487
116.16	7.1497
116.18	7.1505
116.19	7.1513
116.21	7.1523
116.23	7.1533
116.24	7.1542
116.25	7.1550
116.27	7.1560
116.29	7.1567
116.31	7.1576
116.32	7.1585
116.34	7.1591
116.35	7.1603
116.37	7.1615
116.39	7.1625
116.40	7.1637
116.42	7.1647
116.44	7.1659
116.45	7.1671
116.48	7.1683
116.49	7.1693
116.50	7.1704
116.52	7.1712
116.54	7.1721
116.55	7.1731
116.58	7.1738
116.59	7.1749
116.60	7.1759
116.62	7.1768
116.64	7.1779
116.65	7.1790
116.67	7.1802
116.69	7.1810
116.70	7.1821
116.72	7.1830
116.74	7.1840
116.76	7.1849
116.78	7.1859
116.79	7.1867
116.80	7.1876
116.82	7.1885
116.83	7.1893
116.85	7.1904
116.87	7.1916
116.88	7.1924
116.90	7.1936
116.92	7.1945
116.94	7.1955
116.95	7.1963
116.97	7.1973
116.99	7.1984
117.00	7.1994
117.02	7.2005
117.04	7.2015
117.05	7.2023
117.07	7.2033
117.09	7.2042
117.10	7.2053
117.12	7.2063
117.13	7.2072
117.15	7.2082
117.17	7.2094
117.19	7.2102
117.20	7.2113
117.23	7.2124
117.24	7.2134
117.25	7.2145
117.27	7.2154
117.28	7.2162
117.30	7.2172
117.32	7.2183
117.34	7.2194
117.35	7.2206
117.37	7.2216
117.39	7.2227
117.40	7.2239
117.42	7.2249
117.44	7.2258
117.45	7.2268
117.47	7.2278
117.49	7.2286
117.50	7.2296
117.52	7.2308
117.54	7.2317
117.55	7.2329
117.58	7.2337
117.59	7.2348
117.60	7.2358
117.62	7.2370
117.63	7.2382
117.65	7.2392
117.67	7.2402
117.69	7.2412
117.70	7.2422
117.72	7.2433
117.74	7.2441
117.75	7.2450
117.77	7.2459
117.78	7.2471
117.80	7.2482
117.82	7.2491
117.83	7.2502
117.85	7.2514
117.87	7.2525
117.88	7.2535
117.90	7.2546
117.92	7.2557
117.94	7.2566
117.95	7.2575
117.97	7.2585
117.98	7.2592
118.00	7.2602
118.02	7.2611
118.03	7.2620
118.05	7.2628
118.07	7.2638
118.08	7.2649
118.10	7.2658
118.12	7.2670
118.14	7.2680
118.15	7.2691
118.17	7.2699
118.18	7.2708
118.20	7.2719
118.22	7.2730
118.23	7.2738
118.25	7.2747
118.27	7.2754
118.29	7.2764
118.30	7.2772
118.32	7.2783
118.33	7.2792
118.35	7.2801
118.37	7.2811
118.38	7.2820
118.40	7.2832
118.42	7.2841
118.43	7.2849
118.45	7.2857
118.47	7.2867
118.48	7.2877
118.50	7.2883
118.52	7.2893
118.53	7.2902
118.55	7.2909
118.57	7.2917
118.59	7.2926
118.60	7.2936
118.62	7.2947
118.64	7.2956
118.65	7.2968
118.67	7.2978
118.68	7.2989
118.70	7.3001
118.71	7.3011
118.73	7.3021
118.75	7.3030
118.77	7.3041
118.78	7.3048
118.80	7.3058
118.82	7.3068
118.83	7.3076
118.85	7.3088
118.87	7.3098
118.88	7.3106
118.90	7.3119
118.92	7.3130
118.93	7.3141
118.95	7.3150
118.96	7.3160
118.98	7.3169
119.00	7.3180
119.02	7.3190
119.03	7.3198
119.05	7.3207
119.07	7.3217
119.08	7.3229
119.10	7.3240
119.12	7.3251
119.14	7.3262
119.15	7.3273
119.17	7.3284
119.19	7.3294
119.20	7.3303
119.22	7.3314
119.24	7.3322
119.25	7.3332
119.27	7.3340
119.28	7.3348
119.30	7.3360
119.32	7.3368
119.33	7.3377
119.35	7.3390
119.37	7.3398
119.39	7.3413
119.40	7.3424
119.42	7.3435
119.43	7.3445
119.45	7.3456
119.47	7.3467
119.49	7.3476
119.50	7.3487
119.52	7.3495
119.53	7.3505
119.55	7.3515
119.57	7.3524
119.59	7.3536
119.60	7.3546
119.62	7.3557
119.63	7.3568
119.65	7.3580
119.67	7.3592
119.68	7.3604
119.70	7.3613
119.72	7.3623
119.73	7.3633
119.75	7.3645
119.77	7.3656
119.78	7.3667
119.80	7.3679
119.82	7.3690
119.83	7.3701
119.85	7.3713
119.87	7.3724
119.88	7.3737
119.90	7.3748
119.92	7.3761
119.93	7.3771
119.95	7.3782
119.97	7.3793
119.98	7.3805
120.00	7.3817
120.02	7.3826
120.04	7.3838
120.05	7.3847
120.07	7.3860
120.09	7.3873
120.10	7.3885
120.12	7.3894
120.14	7.3905
120.15	7.3919
120.17	7.3929
120.18	7.3939
120.20	7.3950
120.22	7.3961
120.24	7.3971
120.25	7.3981
120.27	7.3989
120.28	7.4000
120.30	7.4009
120.32	7.4021
120.33	7.4033
120.35	7.4048
120.37	7.4059
120.38	7.4071
120.40	7.4081
120.42	7.4092
120.44	7.4101
120.45	7.4110
120.47	7.4122
120.49	7.4132
120.50	7.4142
120.50	7.4153
120.51	7.4163
120.54	7.4176
120.57	7.4186
120.59	7.4196
120.60	7.4205
120.62	7.4216
120.63	7.4226
120.65	7.4237
120.67	7.4248
120.69	7.4259
120.70	7.4269
120.72	7.4280
120.73	7.4289
120.75	7.4298
120.77	7.4306
120.78	7.4314
120.80	7.4323
120.82	7.4332
120.83	7.4344
120.85	7.4356
120.87	7.4367
120.88	7.4379
120.90	7.4390
120.92	7.4400
120.94	7.4408
120.95	7.4420
120.97	7.4429
120.99	7.4439
121.00	7.4451
121.02	7.4459
121.04	7.4468
121.05	7.4478
121.06	7.4489
121.08	7.4502
121.10	7.4512
121.12	7.4523
121.14	7.4534
121.15	7.4544
121.17	7.4555
121.19	7.4565
121.21	7.4576
121.22	7.4586
121.23	7.4596
121.25	7.4606
121.27	7.4615
121.29	7.4625
121.30	7.4635
121.32	7.4647
121.34	7.4658
121.35	7.4668
121.37	7.4680
121.39	7.4692
121.40	7.4700
121.42	7.4708
121.44	7.4716
121.45	7.4726
121.47	7.4736
121.48	7.4748
121.50	7.4758
121.52	7.4766
121.53	7.4778
121.55	7.4788
121.57	7.4798
121.59	7.4808
121.60	7.4820
121.62	7.4831
121.63	7.4841
121.65	7.4852
121.67	7.4864
121.68	7.4873
121.70	7.4882
121.72	7.4893
121.73	7.4905
121.75	7.4915
121.77	7.4927
121.79	7.4936
121.80	7.4947
121.82	7.4957
121.83	7.4968
121.85	7.4979
121.87	7.4989
121.89	7.5001
121.90	7.5014
121.92	7.5023
121.93	7.5034
121.95	7.5044
121.97	7.5053
121.98	7.5062
122.00	7.5073
122.02	7.5083
122.03	7.5094
122.05	7.5105
122.07	7.5117
122.09	7.5128
122.10	7.5138
122.12	7.5148
122.13	7.5161
122.15	7.5172
122.17	7.5184
122.18	7.5194
122.20	7.5205
122.22	7.5216
122.24	7.5224
122.25	7.5234
122.27	7.5244
122.28	7.5256
122.30	7.5269
122.32	7.5281
122.33	7.5293
122.35	7.5305
122.37	7.5316
122.39	7.5329
122.40	7.5339
122.42	7.5350
122.44	7.5359
122.45	7.5368
122.47	7.5377
122.49	7.5387
122.50	7.5396
122.52	7.5406
122.54	7.5419
122.55	7.5430
122.57	7.5440
122.58	7.5452
122.60	7.5462
122.61	7.5472
122.63	7.5483
122.65	7.5495
122.67	7.5504
122.68	7.5512
122.70	7.5523
122.72	7.5529
122.73	7.5539
122.75	7.5548
122.77	7.5558
122.78	7.5570
122.80	7.5582
122.82	7.5592
122.83	7.5605
122.85	7.5615
122.87	7.5627
122.88	7.5637
122.90	7.5648
122.92	7.5660
122.93	7.5671
122.95	7.5682
122.97	7.5690
122.98	7.5700
123.00	7.5709
123.02	7.5720
123.03	7.5731
123.05	7.5741
123.07	7.5753
123.09	7.5764
123.10	7.5776
123.12	7.5787
123.13	7.5798
123.15	7.5809
123.17	7.5819
123.19	7.5831
123.20	7.5841
123.22	7.5852
123.23	7.5862
123.25	7.5874
123.27	7.5885
123.29	7.5896
123.30	7.5909
123.32	7.5920
123.33	7.5931
123.35	7.5943
123.37	7.5956
123.38	7.5968
123.40	7.5981
123.42	7.5990
123.43	7.6001
123.45	7.6014
123.47	7.6022
123.48	7.6035
123.50	7.6045
123.52	7.6057
123.53	7.6068
123.55	7.6078
123.57	7.6089
123.58	7.6102
123.60	7.6112
123.62	7.6122
123.63	7.6132
123.65	7.6144
123.66	7.6155
123.68	7.6165
123.70	7.6177
123.72	7.6188
123.73	7.6199
123.75	7.6209
123.77	7.6219
123.78	7.6232
123.80	7.6244
123.82	7.6254
123.84	7.6268
123.85	7.6279
123.87	7.6290
123.88	7.6300
123.90	7.6311
123.92	7.6324
123.93	7.6335
123.95	7.6345
123.97	7.6351
123.99	7.6358
124.00	7.6369
124.02	7.6382
124.03	7.6391
124.05	7.6402
124.06	7.6413
124.08	7.6421
124.10	7.6431
124.12	7.6440
124.13	7.6452
124.15	7.6462
124.17	7.6474
124.18	7.6485
124.20	7.6493
124.22	7.6503
124.23	7.6514
124.25	7.6526
124.27	7.6537
124.28	7.6550
124.30	7.6561
124.32	7.6572
124.33	7.6585
124.35	7.6596
124.37	7.6607
124.38	7.6619
124.40	7.6627
124.41	7.6637
124.43	7.6647
124.45	7.6658
124.47	7.6669
124.48	7.6677
124.50	7.6688
124.52	7.6698
124.53	7.6713
124.55	7.6725
124.56	7.6737
124.58	7.6748
124.60	7.6758
124.61	7.6768
124.63	7.6780
124.65	7.6790
124.67	7.6802
124.68	7.6811
124.70	7.6820
124.72	7.6831
124.73	7.6839
124.75	7.6849
124.76	7.6860
124.78	7.6870
124.80	7.6879
124.82	7.6893
124.83	7.6904
124.85	7.6915
124.87	7.6926
124.88	7.6935
124.90	7.6946
124.92	7.6956
124.93	7.6965
124.95	7.6974
124.96	7.6984
124.98	7.6992
125.00	7.7003
125.01	7.7014
125.03	7.7026
125.05	7.7038
125.06	7.7049
125.08	7.7059
125.10	7.7071
125.11	7.7083
125.13	7.7094
125.15	7.7104
125.16	7.7115
125.18	7.7125
125.20	7.7135
125.21	7.7146
125.23	7.7155
125.25	7.7165
125.26	7.7175
125.28	7.7190
125.30	7.7198
125.31	7.7211
125.33	7.7224
125.35	7.7235
125.36	7.7246
125.38	7.7259
125.40	7.7268
125.42	7.7278
125.43	7.7290
125.45	7.7299
125.46	7.7310
125.48	7.7323
125.50	7.7335
125.51	7.7346
125.53	7.7358
125.55	7.7368
125.56	7.7380
125.58	7.7392
125.60	7.7404
125.62	7.7413
125.63	7.7425
125.65	7.7435
125.66	7.7446
125.68	7.7457
125.69	7.7465
125.72	7.7476
125.73	7.7486
125.75	7.7498
125.77	7.7510
125.78	7.7521
125.80	7.7534
125.81	7.7545
125.83	7.7557
125.85	7.7568
125.86	7.7580
125.88	7.7592
125.90	7.7602
125.92	7.7612
125.93	7.7623
125.95	7.7635
125.96	7.7645
125.98	7.7656
126.00	7.7668
126.02	7.7681
126.03	7.7694
126.05	7.7706
126.07	7.7715
126.08	7.7729
126.10	7.7740
126.12	7.7751
126.13	7.7762
126.15	7.7772
126.16	7.7784
126.18	7.7795
126.20	7.7805
126.21	7.7816
126.23	7.7827
126.25	7.7840
126.27	7.7855
126.28	7.7867
126.30	7.7878
126.31	7.7890
126.33	7.7904
126.34	7.7914
126.36	7.7925
126.38	7.7938
126.39	7.7949
126.41	7.7960
126.43	7.7970
126.44	7.7979
126.46	7.7989
126.48	7.8002
126.50	7.8011
126.51	7.8023
126.53	7.8036
126.54	7.8045
126.56	7.8055
126.58	7.8068
126.59	7.8078
126.61	7.8088
126.63	7.8100
126.65	7.8111
126.66	7.8122
126.68	7.8133
126.70	7.8143
126.71	7.8153
126.73	7.8165
126.74	7.8177
126.76	7.8188
126.77	7.8200
126.79	7.8210
126.81	7.8222
126.83	7.8234
126.85	7.8244
126.86	7.8257
126.88	7.8268
126.90	7.8280
126.91	7.8291
126.93	7.8302
126.95	7.8312
126.96	7.8322
126.97	7.8333
126.99	7.8345
127.01	7.8357
127.03	7.8367
127.04	7.8378
127.06	7.8390
127.08	7.8401
127.09	7.8413
127.11	7.8425
127.12	7.8435
127.14	7.8447
127.15	7.8457
127.18	7.8467
127.20	7.8475
127.21	7.8486
127.23	7.8498
127.24	7.8510
127.26	7.8521
127.28	7.8530
127.30	7.8542
127.31	7.8552
127.33	7.8562
127.35	7.8572
127.37	7.8583
127.38	7.8593
127.40	7.8602
127.41	7.8614
127.43	7.8625
127.45	7.8635
127.46	7.8643
127.48	7.8654
127.50	7.8665
127.51	7.8674
127.53	7.8687
127.54	7.8699
127.56	7.8711
127.58	7.8721
127.60	7.8733
127.61	7.8744
127.63	7.8756
127.65	7.8766
127.66	7.8778
127.68	7.8790
127.70	7.8801
127.71	7.8812
127.73	7.8824
127.75	7.8836
127.76	7.8848
127.78	7.8861
127.80	7.8871
127.81	7.8882
127.83	7.8892
127.85	7.8902
127.86	7.8915
127.88	7.8925
127.90	7.8937
127.91	7.8950
127.92	7.8961
127.94	7.8973
127.96	7.8985
127.98	7.9000
128.00	7.9012
128.01	7.9027
128.03	7.9039
128.05	7.9051
128.06	7.9066
128.07	7.9075
128.09	7.9086
128.11	7.9098
128.13	7.9110
128.14	7.9121
128.16	7.9133
128.18	7.9145
128.19	7.9154
128.21	7.9165
128.23	7.9177
128.25	7.9190
128.26	7.9203
128.28	7.9213
128.30	7.9224
128.31	7.9236
128.32	7.9246
128.35	7.9258
128.36	7.9269
128.38	7.9282
128.39	7.9293
128.41	7.9303
128.43	7.9315
128.44	7.9327
128.46	7.9340
128.48	7.9351
128.50	7.9364
128.51	7.9376
128.53	7.9390
128.54	7.9402
128.55	7.9414
128.57	7.9427
128.59	7.9437
128.61	7.9450
128.63	7.9462
128.64	7.9474
128.66	7.9487
128.68	7.9499
128.69	7.9510
128.71	7.9522
128.73	7.9537
128.75	7.9549
128.76	7.9560
128.78	7.9572
128.80	7.9583
128.81	7.9596
128.83	7.9609
128.85	7.9620
128.86	7.9632
128.88	7.9643
128.89	7.9654
128.91	7.9664
128.93	7.9676
128.94	7.9686
128.96	7.9698
128.97	7.9710
128.99	7.9720
129.01	7.9734
129.03	7.9743
129.04	7.9753
129.06	7.9761
129.08	7.9769
129.09	7.9779
129.11	7.9791
129.13	7.9800
129.15	7.9811
129.16	7.9820
129.18	7.9832
129.19	7.9844
129.21	7.9856
129.22	7.9867
129.24	7.9878
129.26	7.9890
129.28	7.9900
129.30	7.9913
129.31	7.9923
129.33	7.9933
129.35	7.9945
129.36	7.9955
129.38	7.9965
129.40	7.9976
129.41	7.9988
129.43	7.9998
129.44	8.0010
129.46	8.0022
129.47	8.0033
129.49	8.0045
129.51	8.0056
129.53	8.0068
129.55	8.0081
129.56	8.0093
129.58	8.0104
129.60	8.0115
129.61	8.0127
129.63	8.0139
129.64	8.0152
129.66	8.0163
129.68	8.0174
129.69	8.0186
129.71	8.0199
129.72	8.0211
129.74	8.0221
129.76	8.0235
129.78	8.0246
129.79	8.0259
129.81	8.0270
129.83	8.0282
129.85	8.0293
129.86	8.0306
129.88	8.0316
129.90	8.0328
129.91	8.0341
129.93	8.0351
129.95	8.0364
129.96	8.0375
129.97	8.0387
129.99	8.0398
130.01	8.0412
130.03	8.0423
130.04	8.0436
130.06	8.0448
130.07	8.0460
130.09	8.0470
130.11	8.0482
130.13	8.0494
130.15	8.0506
130.17	8.0518
130.18	8.0529
130.19	8.0543
130.21	8.0555
130.22	8.0567
130.24	8.0581
130.26	8.0594
130.28	8.0606
130.30	8.0619
130.31	8.0633
130.33	8.0645
130.35	8.0660
130.36	8.0670
130.38	8.0680
130.40	8.0691
130.41	8.0704
130.43	8.0714
130.44	8.0724
130.46	8.0738
130.47	8.0749
130.50	8.0763
130.51	8.0775
130.53	8.0789
130.55	8.0802
130.56	8.0814
130.58	8.0826
130.60	8.0839
130.61	8.0849
130.63	8.0859
130.65	8.0871
130.66	8.0883
130.68	8.0896
130.69	8.0908
130.71	8.0921
130.73	8.0934
130.75	8.0945
130.76	8.0957
130.78	8.0966
130.80	8.0979
130.82	8.0993
130.83	8.1004
130.85	8.1016
130.86	8.1026
130.88	8.1037
130.90	8.1048
130.91	8.1063
130.93	8.1075
130.94	8.1087
130.96	8.1100
130.97	8.1113
131.00	8.1127
131.01	8.1140
131.03	8.1151
131.04	8.1164
131.06	8.1175
131.08	8.1186
131.10	8.1198
131.11	8.1208
131.13	8.1218
131.14	8.1232
131.16	8.1246
131.18	8.1257
131.19	8.1269
131.22	8.1282
131.23	8.1296
131.25	8.1308
131.26	8.1320
131.28	8.1333
131.29	8.1345
131.31	8.1356
131.33	8.1367
131.35	8.1380
131.37	8.1392
131.38	8.1404
131.40	8.1416
131.41	8.1428
131.43	8.1442
131.44	8.1456
131.46	8.1466
131.48	8.1480
131.50	8.1494
131.51	8.1508
131.53	8.1517
131.54	8.1530
131.56	8.1542
131.58	8.1553
131.60	8.1566
131.61	8.1578
131.63	8.1590
131.64	8.1604
131.66	8.1619
131.68	8.1631
131.69	8.1646
131.72	8.1658
131.73	8.1669
131.75	8.1683
131.76	8.1697
131.78	8.1707
131.80	8.1720
131.82	8.1731
131.83	8.1742
131.85	8.1755
131.86	8.1767
131.88	8.1778
131.90	8.1790
131.91	8.1804
131.93	8.1815
131.94	8.1828
131.96	8.1841
131.98	8.1852
132.00	8.1862
132.02	8.1875
132.03	8.1885
132.05	8.1898
132.06	8.1909
132.08	8.1921
132.10	8.1929
132.11	8.1942
132.13	8.1953
132.15	8.1967
132.16	8.1979
132.18	8.1989
132.19	8.2003
132.21	8.2016
132.23	8.2027
132.25	8.2040
132.27	8.2053
132.28	8.2064
132.30	8.2076
132.31	8.2087
132.33	8.2098
132.35	8.2111
132.36	8.2124
132.38	8.2134
132.40	8.2147
132.41	8.2160
132.43	8.2174
132.44	8.2188
132.47	8.2202
132.48	8.2212
132.50	8.2226
132.51	8.2238
132.53	8.2249
132.54	8.2262
132.56	8.2276
132.58	8.2287
132.60	8.2296
132.61	8.2308
132.63	8.2319
132.65	8.2332
132.67	8.2345
132.68	8.2358
132.69	8.2370
132.71	8.2385
132.73	8.2396
132.75	8.2411
132.76	8.2424
132.78	8.2434
132.80	8.2446
132.81	8.2458
132.83	8.2468
132.85	8.2477
132.87	8.2488
132.88	8.2499
132.89	8.2511
132.91	8.2523
132.93	8.2536
132.94	8.2548
132.96	8.2559
132.98	8.2570
133.00	8.2582
133.01	8.2593
133.03	8.2604
133.04	8.2617
133.06	8.2629
133.08	8.2640
133.10	8.2652
133.11	8.2665
133.13	8.2678
133.14	8.2692
133.16	8.2706
133.18	8.2719
133.19	8.2731
133.22	8.2743
133.22	8.2755
133.24	8.2769
133.26	8.2783
133.28	8.2795
133.30	8.2807
133.31	8.2821
133.33	8.2833
133.35	8.2844
133.36	8.2858
133.38	8.2871
133.40	8.2884
133.41	8.2897
133.43	8.2909
133.44	8.2922
133.46	8.2936
133.47	8.2948
133.50	8.2961
133.51	8.2974
133.53	8.2987
133.55	8.3002
133.56	8.3014
133.58	8.3027
133.60	8.3039
133.61	8.3055
133.63	8.3067
133.65	8.3080
133.66	8.3095
133.68	8.3107
133.69	8.3120
133.71	8.3133
133.73	8.3145
133.75	8.3158
133.76	8.3171
133.78	8.3182
133.80	8.3195
133.81	8.3207
133.83	8.3220
133.84	8.3233
133.86	8.3247
133.88	8.3260
133.90	8.3273
133.91	8.3287
133.93	8.3298
133.94	8.3311
133.96	8.3324
133.98	8.3336
134.00	8.3349
134.01	8.3364
134.03	8.3376
134.05	8.3389
134.06	8.3404
134.08	8.3416
134.09	8.3430
134.13	8.3445
134.13	8.3456
134.14	8.3467
134.17	8.3479
134.19	8.3491
134.21	8.3505
134.22	8.3517
134.22	8.3530
134.23	8.3540
134.25	8.3552
134.28	8.3564
134.29	8.3576
134.31	8.3587
134.32	8.3600
134.34	8.3613
134.36	8.3627
134.38	8.3642
134.40	8.3655
134.41	8.3668
134.43	8.3681
134.44	8.3692
134.46	8.3705
134.48	8.3719
134.50	8.3733
134.51	8.3745
134.53	8.3756
134.55	8.3770
134.56	8.3780
134.57	8.3794
134.60	8.3808
134.61	8.3821
134.63	8.3835
134.64	8.3849
134.66	8.3863
134.67	8.3876
134.69	8.3890
134.71	8.3904
134.72	8.3917
134.74	8.3931
134.76	8.3942
134.78	8.3954
134.79	8.3967
134.81	8.3980
134.83	8.3993
134.84	8.4007
134.86	8.4020
134.88	8.4034
134.89	8.4049
134.91	8.4063
134.93	8.4077
134.94	8.4090
134.96	8.4105
134.97	8.4118
135.00	8.4131
135.01	8.4143
135.03	8.4157
135.05	8.4170
135.06	8.4181
135.08	8.4196
135.10	8.4208
135.11	8.4223
135.13	8.4235
135.15	8.4251
135.16	8.4262
135.18	8.4277
135.19	8.4290
135.21	8.4302
135.23	8.4317
135.25	8.4329
135.26	8.4342
135.28	8.4354
135.29	8.4366
135.31	8.4378
135.33	8.4390
135.34	8.4403
135.35	8.4416
135.38	8.4430
135.39	8.4441
135.40	8.4455
135.43	8.4467
135.44	8.4481
135.46	8.4493
135.48	8.4506
135.49	8.4519
135.50	8.4530
135.53	8.4544
135.54	8.4555
135.56	8.4568
135.58	8.4579
135.60	8.4591
135.61	8.4603
135.63	8.4617
135.65	8.4631
135.66	8.4643
135.68	8.4655
135.69	8.4667
135.71	8.4677
135.72	8.4689
135.74	8.4700
135.76	8.4710
135.78	8.4721
135.79	8.4733
135.81	8.4745
135.83	8.4756
135.85	8.4768
135.86	8.4781
135.88	8.4792
135.89	8.4806
135.91	8.4819
135.93	8.4828
135.94	8.4840
135.96	8.4852
135.98	8.4864
135.99	8.4876
136.01	8.4888
136.03	8.4902
136.04	8.4914
136.06	8.4927
136.07	8.4942
136.10	8.4955
136.11	8.4969
136.13	8.4983
136.14	8.4996
136.16	8.5010
136.18	8.5026
136.19	8.5041
136.21	8.5052
136.22	8.5067
136.24	8.5079
136.25	8.5092
136.28	8.5104
136.30	8.5116
136.31	8.5128
136.32	8.5143
136.34	8.5157
136.35	8.5169
136.38	8.5181
136.39	8.5194
136.41	8.5207
136.43	8.5220
136.44	8.5233
136.46	8.5247
136.47	8.5257
136.49	8.5270
136.51	8.5283
136.52	8.5296
136.54	8.5311
136.56	8.5325
136.58	8.5339
136.59	8.5355
136.61	8.5367
136.63	8.5381
136.64	8.5395
136.66	8.5405
136.68	8.5418
136.69	8.5430
136.71	8.5443
136.72	8.5458
136.74	8.5471
136.76	8.5483
136.78	8.5496
136.79	8.5510
136.81	8.5523
136.83	8.5538
136.84	8.5554
136.86	8.5568
136.88	8.5581
136.89	8.5598
136.91	8.5611
136.93	8.5624
136.94	8.5638
136.96	8.5650
136.97	8.5664
136.99	8.5677
137.01	8.5690
137.03	8.5703
137.05	8.5718
137.06	8.5732
137.08	8.5746
137.09	8.5761
137.11	8.5773
137.13	8.5787
137.14	8.5802
137.16	8.5815
137.18	8.5828
137.19	8.5841
137.21	8.5854
137.22	8.5867
137.24	8.5880
137.25	8.5891
137.27	8.5907
137.29	8.5920
137.31	8.5933
137.33	8.5948
137.34	8.5964
137.36	8.5976
137.38	8.5991
137.40	8.6007
137.41	8.6019
137.43	8.6033
137.44	8.6046
137.46	8.6058
137.47	8.6072
137.49	8.6084
137.51	8.6097
137.52	8.6112
137.54	8.6127
137.56	8.6142
137.58	8.6157
137.59	8.6172
137.61	8.6185
137.63	8.6199
137.64	8.6213
137.66	8.6225
137.68	8.6240
137.69	8.6254
137.71	8.6266
137.73	8.6279
137.75	8.6290
137.76	8.6305
137.78	8.6318
137.79	8.6332
137.81	8.6345
137.83	8.6359
137.84	8.6373
137.86	8.6385
137.88	8.6399
